order_id,customer_id,order_date,product_category,quantity,unit_price,discount_percent,customer_age,customer_city,delivery_days,rating,is_returned
1676,283,2023-06-30,Clothing,5,310.88,0,63.0,SPb,11.0,3,Yes
1677,122,2023-01-24,Electronics,2,174.21,20,49.0,Ekaterinburg,9.0,2,No
1678,194,2023-11-12,Books,6,437.57,25,41.0,Moscow,2.0,2,No
1679,5,2023-02-15,Clothing,8,11.39,0,65.0,MOSCOW,4.0,5,No
1680,29,2023-01-15,Clothing,4,117.21,25,64.0,SPb,,2,No
1681,165,2023-06-02,Books,2,285.61,20,61.0,MOSCOW,2.0,5,No
1682,339,2023-08-10,Electronics,5,179.01,10,26.0,Ekaterinburg,5.0,3,No
1683,136,2023-07-25,Electronics,2,307.14,0,57.0,SPb,,2,No
1684,365,2023-09-30,Sports,2,16.93,15,67.0,Novosibirsk,10.0,1,No
1685,321,2023-08-24,Home,6,62.65,5,40.0,SPb,1.0,5,No
1686,342,2023-12-06,Books,9,67.91,15,67.0,spb,,2,No
1687,145,2023-08-16,Books,4,98.7,5,30.0,Moscow ,7.0,3,No
1688,327,2023-01-09,Books,6,232.37,25,49.0,Moscow ,4.0,,No
1689,217,2023-06-15,Electronics,7,377.3,0,67.0,SPb,,1,No
1690,301,2023-11-15,Home,6,453.24,0,32.0,Kazan,8.0,3,Yes
1691,132,2023-08-02,Sports,8,418.51,5,53.0,Novosibirsk,13.0,3,No
1692,292,2023-04-27,Clothing,4,102.46,10,66.0,Moscow,6.0,,No
1693,70,2023-12-10,Clothing,1,223.37,20,22.0,SPb,14.0,5,No
1694,252,2023-03-13,Books,7,103.71,15,39.0,MOSCOW,2.0,4,No
1695,275,2023-03-05,Home,3,135.91,25,33.0,Moscow,1.0,3,No
1696,364,2023-07-24,Electronics,6,254.26,15,58.0,Novosibirsk,8.0,3,No
1697,182,2023-07-28,Home,2,38.71,15,27.0,SPb,8.0,4,No
1698,167,2023-03-13,Home,9,113.0,25,,Kazan,9.0,3,No
1699,91,2023-10-04,Electronics,1,468.01,25,35.0,Ekaterinburg,6.0,2,No
1700,202,2023-10-01,Books,6,235.73,0,66.0,Kazan,12.0,2,No
1701,346,2023-11-16,Home,6,225.47,15,35.0,spb,1.0,4,No
1702,19,2023-12-04,Clothing,5,12.21,20,24.0,Kazan,14.0,3,No
1703,39,2023-04-05,Electronics,5,127.46,20,21.0,MOSCOW,9.0,3,No
1704,126,2023-06-15,Sports,1,433.81,5,43.0,Ekaterinburg,12.0,5,No
1705,173,2023-02-01,Books,5,86.49,25,22.0,spb,13.0,3,Yes
1706,141,2023-01-11,Electronics,2,210.49,0,72.0,Ekaterinburg,14.0,2,No
1707,242,2023-10-28,Sports,7,12.09,20,33.0,Moscow ,3.0,1,No
1708,220,2023-08-05,Sports,3,241.78,10,52.0,Ekaterinburg,11.0,1,No
1709,126,2023-10-16,Home,4,15.41,0,43.0,SPb,6.0,,No
1710,58,2023-04-12,Home,3,410.71,0,35.0,Moscow,10.0,1,No
1711,148,2023-09-24,Home,3,413.3,20,46.0,Moscow ,13.0,3,No
1712,317,2023-08-02,Electronics,4,394.93,10,40.0,Moscow ,10.0,3,No
1713,383,2023-06-28,Electronics,5,145.27,5,70.0,,11.0,5,No
1714,361,2023-03-29,Books,1,419.43,20,31.0,MOSCOW,12.0,,No
1715,1,2023-02-10,Home,4,273.78,10,32.0,Moscow ,14.0,1,No
1716,387,2023-03-17,Sports,8,190.04,0,66.0,Ekaterinburg,9.0,4,No
1717,348,2023-02-15,Clothing,7,314.54,10,,Kazan,11.0,4,No
1718,190,2023-06-09,Books,9,11.11,0,42.0,Novosibirsk,13.0,2,Yes
1719,191,2023-03-21,Electronics,5,75.77,20,38.0,MOSCOW,3.0,2,Yes
1720,369,2023-11-06,Books,4,372.44,25,34.0,Ekaterinburg,5.0,3,No
1721,312,2023-03-27,Books,8,125.86,20,40.0,spb,13.0,4,No
1722,117,2023-04-02,Books,9,301.01,15,74.0,spb,14.0,1,No
1723,134,2023-05-28,Books,7,195.63,15,60.0,Kazan,5.0,1,Yes
1724,58,2023-06-10,Clothing,7,428.13,15,,MOSCOW,10.0,1,No
1725,44,2023-07-21,Home,5,476.45,20,31.0,MOSCOW,7.0,3,No
1726,173,2023-08-30,Sports,4,442.36,5,,Kazan,4.0,,No
1727,160,2023-12-19,Books,1,138.96,20,37.0,MOSCOW,11.0,5,No
1728,173,2023-01-02,Books,7,101.11,25,47.0,Moscow ,,1,No
1729,317,2023-08-13,Books,1,239.85,10,36.0,SPb,7.0,1,No
1730,303,2023-10-16,Home,1,8.63,20,70.0,SPb,9.0,3,No
1731,149,2023-08-21,Electronics,5,17.78,20,,MOSCOW,11.0,3,No
1732,80,2023-03-18,Electronics,9,278.88,0,73.0,Moscow ,4.0,5,No
1733,374,2023-04-26,Clothing,6,262.62,0,30.0,Moscow ,4.0,5,No
1734,213,2023-06-03,Electronics,3,497.32,0,35.0,Moscow,6.0,2,No
1735,203,2023-04-13,Books,3,104.91,20,40.0,Moscow,6.0,4,No
1736,252,2023-07-13,Books,7,132.76,5,63.0,Novosibirsk,7.0,1,No
1737,229,2023-06-15,Books,6,61.2,10,50.0,Novosibirsk,1.0,1,No
1738,164,2023-12-25,Clothing,9,459.18,10,56.0,Novosibirsk,13.0,5,No
1739,227,2023-03-31,Books,6,390.02,25,,,11.0,5,Yes
1740,147,2023-06-23,Electronics,5,412.06,5,,Kazan,14.0,2,No
1741,20,2023-05-02,Home,7,451.87,5,,Kazan,3.0,4,No
1742,47,2023-05-23,Home,1,264.83,10,50.0,,9.0,2,No
1743,233,2023-04-16,Sports,7,228.34,15,49.0,SPb,6.0,4,No
1744,305,2023-11-01,Electronics,3,168.54,0,71.0,Moscow ,6.0,1,No
1745,14,2023-12-26,Books,9,296.66,0,34.0,spb,5.0,2,No
1746,143,2023-11-13,Home,6,229.87,10,36.0,SPb,11.0,5,No
1747,1,2023-05-03,Electronics,9,228.52,5,44.0,Ekaterinburg,3.0,2,No
1748,373,2023-01-09,Home,5,468.78,25,23.0,Kazan,11.0,2,No
1749,54,2023-09-19,Books,7,492.1,15,52.0,Novosibirsk,5.0,1,No
1750,374,2023-03-14,Home,4,399.26,10,73.0,Novosibirsk,14.0,5,No
1751,259,2023-12-25,Sports,7,379.6,0,54.0,Ekaterinburg,1.0,5,No
1752,144,2023-08-11,Sports,1,341.88,20,-5.0,SPb,3.0,3,No
1753,12,2023-02-10,Home,7,87.21,5,37.0,Novosibirsk,4.0,3,No
1754,330,2023-07-23,Electronics,8,34.26,20,42.0,SPb,5.0,3,No
1755,224,2023-09-21,Electronics,5,346.91,25,21.0,Moscow ,10.0,1,Yes
1756,272,2023-11-24,Electronics,2,365.75,10,27.0,Ekaterinburg,9.0,,No
1757,358,2023-06-27,Home,5,28.25,0,27.0,spb,,5,No
1758,156,2023-12-14,Electronics,6,464.39,15,41.0,,3.0,5,No
1759,373,2023-11-14,Books,2,50.11,20,38.0,Moscow ,,2,No
1760,8,2023-03-25,Sports,6,146.52,15,28.0,MOSCOW,1.0,5,No
1761,122,2023-11-14,Books,6,337.83,25,44.0,MOSCOW,13.0,2,No
1762,348,2023-04-21,Electronics,1,89.09,0,33.0,SPb,10.0,1,No
1763,164,2023-09-08,Books,1,32.43,20,43.0,MOSCOW,6.0,1,No
1764,90,2023-01-07,Electronics,3,168.92,25,47.0,SPb,7.0,1,No
1765,136,2023-03-25,Home,3,384.16,15,66.0,Novosibirsk,10.0,2,No
1766,186,2023-07-27,Books,4,209.77,15,33.0,Moscow,8.0,2,No
1767,316,2023-11-10,Home,2,328.22,20,,MOSCOW,12.0,4,No
1768,178,2023-01-22,Home,9,291.91,0,33.0,Kazan,1.0,5,No
1769,28,2023-01-03,Clothing,7,16.0,15,,SPb,12.0,5,No
1770,220,2023-05-07,Electronics,7,494.33,10,33.0,SPb,,4,No
1771,357,2023-10-24,Sports,6,25.51,25,57.0,SPb,11.0,4,No
1772,41,2023-07-07,Electronics,3,484.06,20,29.0,Moscow,5.0,1,No
1773,228,2023-12-28,Sports,6,277.18,5,,Moscow ,2.0,4,No
1774,192,2023-01-14,Electronics,8,481.76,5,66.0,MOSCOW,1.0,2,No
1775,145,2023-01-12,Home,8,61.8,0,38.0,spb,8.0,3,No
1776,201,2023-03-28,Books,9,247.75,10,67.0,spb,6.0,2,No
1777,212,2023-01-12,Books,1,88.9,15,60.0,,,4,No
1778,220,2023-01-25,Clothing,1,30.23,5,53.0,Novosibirsk,13.0,5,No
1779,240,2023-10-28,Sports,3,310.68,0,65.0,Moscow,9.0,2,No
1780,397,2023-08-31,Sports,3,107.85,25,34.0,Moscow ,13.0,5,No
1781,46,2023-05-02,Sports,8,295.91,10,49.0,SPb,11.0,2,No
1782,35,2023-05-27,Home,1,60.62,10,58.0,,13.0,5,No
1783,253,2023-02-24,Sports,2,169.33,0,23.0,Moscow,11.0,2,No
1784,390,2023-08-26,Books,2,391.91,0,41.0,Moscow,2.0,5,Yes
1785,82,2023-12-22,Home,3,221.34,15,44.0,Moscow,10.0,3,No
1786,371,2023-06-22,Electronics,6,315.73,0,37.0,Ekaterinburg,12.0,,No
1787,256,2023-08-09,Sports,1,325.49,15,42.0,Kazan,8.0,,No
1788,197,2023-04-29,Sports,2,422.66,15,19.0,Novosibirsk,11.0,3,No
1789,303,2023-11-05,Electronics,1,165.84,20,26.0,Ekaterinburg,14.0,1,No
1790,10,2023-07-02,Sports,5,345.21,10,45.0,Ekaterinburg,10.0,2,No
1791,312,2023-10-15,Electronics,7,481.0,25,70.0,MOSCOW,13.0,3,No
1792,286,2023-11-03,Home,8,366.47,10,55.0,Kazan,9.0,3,No
1793,242,2023-10-27,Books,1,247.49,10,20.0,Ekaterinburg,1.0,3,No
1794,251,2023-03-23,Electronics,7,317.21,20,37.0,Moscow,7.0,4,Yes
1795,365,2023-07-30,Clothing,5,371.14,15,23.0,Moscow,8.0,5,No
1796,5,2023-05-30,Electronics,1,308.08,15,56.0,MOSCOW,3.0,1,No
1797,119,2023-02-06,Sports,3,13.25,0,50.0,Moscow ,14.0,5,No
1798,289,2023-12-18,Home,7,101.41,20,72.0,SPb,4.0,5,No
1799,374,2023-11-08,Home,1,406.18,0,18.0,Ekaterinburg,,5,No
1800,65,2023-12-27,Electronics,7,139.96,20,54.0,,3.0,3,No
1801,146,2023-02-28,Books,5,367.12,0,23.0,,7.0,5,No
1802,224,2023-05-11,Clothing,1,189.2,5,62.0,spb,9.0,4,No
1803,239,2023-07-21,Home,1,263.33,10,51.0,Moscow,,2,No
1804,177,2023-08-31,Sports,1,38.65,10,,,13.0,3,No
1805,267,2023-02-04,Sports,9,94.71,25,32.0,Novosibirsk,6.0,1,No
1806,341,2023-04-03,Books,3,478.81,15,62.0,MOSCOW,8.0,2,No
1807,282,2023-07-26,Home,5,445.62,25,43.0,Moscow ,6.0,,No
1808,63,2023-12-19,Electronics,9,327.88,5,74.0,spb,2.0,,No
1809,217,2023-11-28,Sports,6,232.52,25,31.0,spb,13.0,,No
1810,342,2023-11-01,Books,9,339.5,10,71.0,MOSCOW,7.0,,No
1811,315,2023-12-16,Home,8,311.21,15,24.0,Kazan,,3,No
1812,283,2023-08-01,Home,8,286.43,5,63.0,MOSCOW,2.0,5,Yes
1813,177,2023-06-08,Home,1,34.29,10,48.0,Moscow,2.0,5,No
1814,98,2023-01-24,Home,9,318.24,0,41.0,Novosibirsk,11.0,5,Yes
1815,105,2023-10-20,Home,6,385.62,20,48.0,Kazan,1.0,3,No
1816,99,2023-01-04,Sports,9,497.07,5,46.0,,14.0,3,No
1817,385,2023-08-08,Books,3,10.48,15,59.0,,11.0,4,No
1818,311,2023-12-30,Home,3,366.44,25,49.0,Moscow ,,4,No
1819,6,2023-01-20,Clothing,6,288.04,25,34.0,Kazan,14.0,4,No
1820,197,2023-06-01,Clothing,9,219.86,5,31.0,Kazan,7.0,4,Yes
1821,351,2023-02-19,Books,7,68.15,15,57.0,Moscow,13.0,2,No
1822,133,2023-06-26,Electronics,3,207.5,5,53.0,MOSCOW,14.0,2,No
1823,358,2023-04-06,Electronics,3,180.42,15,65.0,SPb,14.0,4,No
1824,259,2023-04-15,Electronics,2,154.9,25,41.0,Moscow ,14.0,4,No
1825,23,2023-09-07,Clothing,9,366.79,10,62.0,Moscow ,12.0,1,No
1826,53,2023-04-27,Electronics,3,351.86,0,,MOSCOW,5.0,2,No
1827,165,2023-12-20,Sports,5,296.56,10,44.0,,11.0,1,No
1828,202,2023-08-16,Home,9,469.64,0,42.0,Kazan,3.0,1,No
1829,83,2023-03-07,Clothing,8,178.18,25,49.0,,1.0,5,No
1830,145,2023-12-01,Books,2,125.68,10,69.0,SPb,11.0,3,No
1831,85,2023-09-19,Books,3,329.67,10,35.0,Moscow ,,,No
1832,78,2023-10-22,Home,2,103.41,5,63.0,,6.0,4,No
1833,366,2023-08-31,Clothing,8,160.93,20,35.0,Ekaterinburg,11.0,4,No
1834,1,2023-07-05,Electronics,6,116.18,25,54.0,Ekaterinburg,1.0,3,No
1835,51,2023-09-03,Electronics,6,39.23,15,43.0,SPb,,2,Yes
1836,173,2023-05-05,Sports,9,414.61,25,26.0,Novosibirsk,2.0,4,Yes
1837,205,2023-09-25,Sports,8,131.0,15,52.0,Moscow,1.0,4,No
1838,260,2023-05-11,Electronics,4,239.15,15,25.0,SPb,12.0,5,No
1839,369,2023-08-25,Books,4,26.44,0,37.0,,7.0,1,Yes
1840,288,2023-01-18,Books,9,351.17,15,71.0,MOSCOW,6.0,4,No
1841,34,,Sports,1,168.63,15,59.0,,6.0,2,No
1842,348,2023-01-21,Home,2,373.64,5,39.0,Kazan,14.0,3,No
1843,95,2023-08-13,Electronics,2,209.14,10,36.0,Ekaterinburg,5.0,5,No
1844,72,2023-12-21,Sports,6,101.9,25,47.0,,11.0,2,No
1845,39,2023-10-09,Sports,4,259.02,25,70.0,Moscow,4.0,5,No
1846,154,2023-01-08,Electronics,3,69.6,15,45.0,Kazan,11.0,1,No
1847,250,2023-04-10,Electronics,3,223.07,20,52.0,SPb,4.0,,No
1848,162,2023-08-28,Books,3,162.07,25,60.0,Kazan,3.0,,No
1849,118,2023-03-28,Home,6,456.42,15,28.0,Novosibirsk,,3,No
1850,259,2023-10-25,Home,8,35.16,0,48.0,MOSCOW,,1,No
1851,379,2023-01-14,Electronics,7,348.54,0,66.0,SPb,7.0,1,No
1852,306,2023-11-30,Clothing,4,95.46,0,65.0,MOSCOW,9.0,5,No
1853,268,2023-01-02,Sports,4,162.93,15,56.0,Moscow,1.0,1,No
1854,54,2023-10-20,Sports,2,210.68,5,53.0,SPb,7.0,2,No
1855,236,2023-11-21,Electronics,1,454.47,20,47.0,Novosibirsk,10.0,5,Yes
1856,389,2023-02-10,Clothing,9,125.08,15,40.0,Moscow,4.0,1,No
1857,222,2023-11-14,Books,2,50.2,5,36.0,Ekaterinburg,7.0,3,No
1858,251,2023-11-12,Electronics,8,162.75,5,29.0,Novosibirsk,13.0,2,No
1859,313,2023-04-21,Electronics,9,56.81,25,-5.0,Moscow,12.0,3,No
1860,112,2023-01-14,Sports,4,68.66,15,48.0,spb,1.0,3,No
1861,255,2023-08-19,Electronics,8,289.06,15,60.0,Kazan,5.0,5,No
1862,303,2023-03-25,Electronics,9,35.15,5,54.0,SPb,3.0,4,No
1863,207,2023-05-10,Electronics,5,20.31,5,54.0,Moscow,5.0,5,No
1864,229,2023-08-19,Sports,7,358.63,5,32.0,SPb,4.0,2,No
1865,341,2023-11-22,Books,4,184.02,25,46.0,,2.0,2,No
1866,398,2023-05-25,Books,1,67.06,15,67.0,,11.0,5,No
1867,66,2023-12-11,Electronics,3,130.54,5,60.0,Ekaterinburg,,4,No
1868,75,2023-01-28,Sports,5,322.83,0,43.0,spb,,5,No
1869,103,2023-03-07,Books,3,141.39,15,61.0,spb,13.0,,No
1870,192,2023-06-12,Books,7,249.79,25,19.0,Novosibirsk,1.0,4,No
1871,252,2023-08-17,Books,9,65.24,0,37.0,Moscow,12.0,2,No
1872,226,2023-09-18,Sports,6,296.11,10,32.0,Kazan,10.0,4,No
1873,294,2023-06-13,Sports,1,161.46,15,69.0,Moscow,8.0,4,No
1874,306,2023-10-28,Electronics,7,315.35,10,21.0,,5.0,5,No
1875,98,2023-10-30,Home,3,405.16,5,39.0,Moscow ,4.0,5,No
1876,338,2023-10-14,Books,5,307.76,25,67.0,MOSCOW,10.0,5,No
1877,286,2023-01-10,Home,4,151.4,5,55.0,Moscow,12.0,4,No
1878,335,2023-07-14,Sports,5,131.59,25,40.0,spb,5.0,4,Yes
1879,347,2023-04-28,Sports,5,167.07,20,43.0,spb,4.0,2,No
1880,308,2023-09-27,Sports,6,86.49,5,68.0,MOSCOW,3.0,,No
1881,249,2023-03-21,Home,6,94.68,10,28.0,spb,5.0,5,No
1882,166,2023-04-03,Sports,8,396.39,25,45.0,Ekaterinburg,4.0,2,No
1883,335,2023-09-23,Electronics,8,195.44,5,73.0,Moscow,1.0,2,No
1884,30,2023-11-28,Sports,9,220.82,15,19.0,Novosibirsk,12.0,1,No
1885,247,2023-12-16,Clothing,8,299.05,25,,Moscow,3.0,,Yes
1886,106,2023-12-27,Home,2,296.88,25,46.0,Moscow ,,2,No
1887,51,2023-09-14,Clothing,1,38.35,5,-5.0,spb,10.0,1,No
1888,81,2023-05-13,Sports,2,416.61,20,54.0,SPb,8.0,5,No
1889,133,2023-10-03,Electronics,2,92.78,5,35.0,spb,7.0,4,No
1890,285,2023-09-21,Books,3,362.92,10,72.0,Moscow,2.0,1,No
1891,388,2023-06-20,Sports,7,387.47,10,67.0,Ekaterinburg,1.0,4,No
1892,138,2023-01-01,Electronics,2,358.88,25,31.0,Kazan,3.0,3,No
1893,184,2023-11-09,Home,1,291.59,25,71.0,Moscow,5.0,3,No
1894,330,2023-03-05,Clothing,6,12.23,5,27.0,,10.0,3,No
1895,273,2023-10-11,Clothing,9,183.39,10,52.0,Novosibirsk,11.0,3,No
1896,340,2023-05-01,Clothing,3,304.4,10,26.0,Ekaterinburg,12.0,2,No
1897,69,2023-04-17,Home,6,196.79,20,52.0,,1.0,3,No
1898,34,2023-06-24,Electronics,3,432.42,15,28.0,Kazan,3.0,2,No
1899,262,2023-07-23,Home,1,157.86,20,61.0,spb,3.0,2,No
1900,53,2023-06-14,Clothing,5,150.3,0,29.0,SPb,5.0,5,No
1901,205,2023-11-01,Sports,4,136.67,20,,Moscow,3.0,,Yes
1902,126,2023-04-30,Books,7,169.73,5,70.0,Moscow ,13.0,2,No
1903,235,2023-02-13,Home,6,280.92,15,56.0,Kazan,9.0,3,No
1904,43,2023-11-08,Home,7,354.97,5,31.0,SPb,1.0,2,No
1905,240,2023-06-05,Electronics,5,332.97,0,73.0,Moscow ,4.0,4,No
1906,371,2023-07-26,Electronics,4,404.82,15,,Ekaterinburg,13.0,3,No
1907,111,2023-04-18,Home,7,443.53,25,28.0,Ekaterinburg,,,No
1908,249,2023-09-08,Clothing,7,408.96,10,56.0,Kazan,10.0,3,No
1909,151,2023-11-30,Books,6,14.38,20,42.0,spb,10.0,2,No
1910,183,2023-05-10,Electronics,8,369.28,5,38.0,MOSCOW,4.0,4,No
1911,336,2023-10-20,Clothing,4,108.16,0,27.0,SPb,1.0,3,No
1912,95,2023-01-20,Sports,5,70.8,10,60.0,Ekaterinburg,14.0,4,No
1913,374,2023-10-09,Electronics,4,321.05,20,32.0,MOSCOW,2.0,1,No
1914,8,2023-10-12,Clothing,1,163.27,10,,Kazan,11.0,1,No
1915,388,2023-01-01,Clothing,8,33.27,20,65.0,Ekaterinburg,1.0,5,No
1916,360,2023-04-29,Books,1,73.13,25,39.0,Ekaterinburg,6.0,5,No
1917,388,2023-02-04,Books,5,5.46,15,38.0,Moscow ,3.0,3,No
1918,184,2023-07-17,Sports,6,452.1,10,69.0,MOSCOW,7.0,5,No
1919,281,2023-09-02,Clothing,6,17.19,10,61.0,Moscow ,5.0,4,No
1920,195,2023-02-28,Clothing,5,108.68,10,49.0,Ekaterinburg,9.0,5,No
1921,352,2023-11-21,Books,3,211.05,15,67.0,MOSCOW,7.0,4,No
1922,195,2023-06-10,Electronics,5,181.5,0,40.0,Novosibirsk,4.0,5,No
1923,155,2023-06-28,Electronics,8,456.3,20,30.0,MOSCOW,5.0,,No
1924,93,2023-07-25,Home,2,24.94,25,22.0,Moscow ,5.0,5,No
1925,160,2023-01-12,Books,6,258.55,10,21.0,,11.0,2,No
1926,61,2023-10-03,Home,9,341.84,15,45.0,Kazan,,2,Yes
1927,122,2023-06-30,Books,8,466.19,0,,Kazan,10.0,5,No
1928,51,2023-08-30,Sports,8,312.08,20,25.0,spb,9.0,4,Yes
1929,277,2023-08-04,Clothing,8,402.86,15,26.0,SPb,10.0,3,No
1930,5,2023-09-08,Sports,7,46.44,25,74.0,SPb,3.0,1,No
1931,92,2023-10-26,Books,8,196.04,25,,SPb,,,Yes
1932,170,2023-05-06,Clothing,6,190.1,20,52.0,spb,8.0,5,No
1933,317,2023-08-05,Electronics,2,443.71,10,54.0,SPb,,1,No
1934,22,2023-11-02,Electronics,2,79.93,25,38.0,Moscow,9.0,2,No
1935,326,2023-10-12,Home,8,80.18,0,35.0,spb,13.0,3,No
1936,1,2023-07-04,Books,1,167.64,15,50.0,Kazan,7.0,,No
1937,133,2023-02-08,Books,6,31.96,0,25.0,,,5,No
1938,233,2023-08-11,Electronics,6,95.32,10,68.0,spb,3.0,3,No
1939,12,2023-07-03,Sports,4,482.78,0,66.0,Ekaterinburg,1.0,2,No
1940,346,2023-06-27,Clothing,3,216.95,0,34.0,Ekaterinburg,4.0,,No
1941,46,2023-10-21,Sports,3,317.85,5,60.0,Kazan,13.0,1,No
1942,34,2023-12-06,Sports,1,364.43,0,48.0,Ekaterinburg,6.0,4,No
1943,78,2023-05-31,Electronics,3,186.65,20,51.0,SPb,3.0,2,No
1944,218,2023-05-06,Electronics,4,77.88,15,23.0,spb,14.0,4,No
1945,301,2023-10-28,Electronics,5,107.26,5,39.0,Moscow,1.0,5,No
1946,73,2023-11-04,Home,3,160.07,15,31.0,SPb,6.0,3,Yes
1947,282,2023-12-02,Sports,6,319.85,15,20.0,Ekaterinburg,14.0,4,No
1948,249,2023-08-22,Books,5,202.15,10,29.0,Moscow ,1.0,1,No
1949,47,2023-01-08,Clothing,3,8.37,10,53.0,MOSCOW,9.0,,No
1950,121,2023-12-07,Home,6,264.09,5,29.0,Moscow,11.0,1,No
1951,214,2023-05-09,Books,6,461.15,25,62.0,SPb,14.0,4,No
1952,239,2023-09-21,Sports,8,406.98,10,19.0,spb,12.0,3,Yes
1953,56,2023-06-06,Electronics,2,413.48,10,19.0,Kazan,1.0,3,No
1954,350,2023-12-18,Sports,1,398.55,10,32.0,SPb,13.0,1,No
1955,107,2023-12-24,Clothing,4,165.25,15,,Moscow ,6.0,5,No
1956,319,2023-01-05,Home,7,383.77,5,46.0,Ekaterinburg,1.0,5,No
1957,48,2023-03-27,Home,3,75.86,15,34.0,Moscow,,3,No
1958,61,2023-06-24,Clothing,3,330.57,20,,Kazan,7.0,1,No
1959,337,2023-10-17,Books,5,322.58,15,24.0,Moscow,,1,No
1960,26,2023-07-12,Books,5,17.66,20,47.0,Kazan,6.0,1,No
1961,292,2023-11-07,Home,3,395.05,0,45.0,,,4,No
1962,257,2023-04-29,Home,9,452.11,0,31.0,,1.0,5,No
1963,8,2023-08-06,Electronics,4,137.37,20,61.0,Moscow,1.0,5,No
1964,113,2023-04-24,Books,3,407.13,20,47.0,Ekaterinburg,13.0,4,Yes
1965,355,2023-05-25,Clothing,2,45.79,15,34.0,,5.0,2,No
1966,253,2023-01-26,Books,9,301.98,20,49.0,spb,6.0,,No
1967,180,2023-05-16,Electronics,4,245.4,5,63.0,MOSCOW,9.0,,Yes
1968,207,2023-10-30,Home,3,275.23,0,23.0,Kazan,14.0,4,No
1969,303,2023-08-20,Home,7,463.47,0,68.0,Novosibirsk,1.0,1,No
1970,127,2023-03-17,Electronics,8,436.3,25,41.0,Moscow,13.0,3,Yes
1971,56,2023-11-24,Clothing,2,393.62,20,23.0,Moscow,4.0,1,No
1972,214,2023-12-11,Home,7,140.48,10,44.0,SPb,10.0,,No
1973,14,2023-10-29,Sports,5,456.35,10,35.0,Kazan,8.0,4,No
1974,28,2023-10-16,Home,5,53.27,20,41.0,Moscow ,10.0,1,No
1975,78,2023-01-01,Sports,3,427.4,5,54.0,Novosibirsk,9.0,2,No
1976,216,2023-05-27,Electronics,5,167.44,10,73.0,Ekaterinburg,13.0,3,No
1977,386,2023-10-14,Electronics,2,31.62,25,41.0,,3.0,2,No
1978,365,2023-05-22,Home,4,336.33,20,55.0,MOSCOW,11.0,2,Yes
1979,154,2023-02-22,Books,6,119.48,5,51.0,,2.0,2,No
1980,14,2023-10-31,Sports,1,125.57,5,57.0,Kazan,4.0,3,No
1981,187,2023-03-10,Clothing,4,156.49,15,64.0,Novosibirsk,2.0,3,No
1982,312,2023-12-27,Home,6,36.52,5,32.0,MOSCOW,1.0,3,No
1983,371,2023-03-31,Clothing,9,92.68,10,28.0,spb,12.0,3,No
1984,7,2023-08-08,Home,2,7.54,10,39.0,Moscow,3.0,2,No
1985,3,2023-07-11,Books,7,225.48,20,71.0,spb,,5,No
1986,111,2023-03-04,Books,6,46.71,20,41.0,Moscow,13.0,5,No
1987,238,2023-03-14,Books,2,342.91,5,18.0,SPb,13.0,3,Yes
1988,363,2023-06-10,Books,8,121.63,25,35.0,MOSCOW,1.0,4,No
1989,239,2023-06-18,Electronics,7,472.07,0,,Kazan,2.0,1,No
1990,274,2023-03-30,Electronics,5,436.27,15,29.0,Kazan,1.0,4,No
1991,294,2023-06-25,Sports,5,148.27,0,74.0,,8.0,4,No
1992,227,2023-09-26,Clothing,7,392.69,5,60.0,,5.0,,No
1993,371,2023-03-14,Home,9,402.61,5,45.0,Kazan,8.0,5,No
1994,15,2023-09-02,Home,9,493.35,0,57.0,Moscow ,3.0,1,No
1995,192,2023-03-18,Electronics,9,300.93,15,24.0,,13.0,4,No
1996,119,2023-06-08,Home,6,45.57,0,40.0,spb,12.0,3,No
1997,28,2023-11-20,Electronics,6,325.18,20,38.0,Moscow,7.0,5,No
1998,202,2023-04-08,Sports,3,314.36,10,51.0,Novosibirsk,8.0,3,No
1999,39,2023-04-12,Clothing,1,320.98,25,28.0,Ekaterinburg,6.0,3,No
2000,273,2023-05-12,Sports,7,157.04,20,,MOSCOW,13.0,4,No
2001,231,2023-04-12,Books,4,430.54,10,59.0,Moscow,13.0,3,Yes
2002,86,2023-01-19,Books,1,479.94,25,52.0,SPb,7.0,1,No
2003,126,2023-03-23,Books,8,112.77,25,69.0,Kazan,14.0,3,No
2004,300,2023-10-06,Sports,6,48.64,25,46.0,Moscow,,4,No
2005,25,2023-12-05,Home,6,101.29,5,59.0,,2.0,3,No
2006,145,2023-12-31,Clothing,2,411.17,25,45.0,Ekaterinburg,8.0,5,No
2007,13,,Books,1,339.94,15,35.0,Moscow ,5.0,5,No
2008,212,2023-05-09,Books,2,319.84,0,31.0,SPb,7.0,5,No
2009,25,2023-12-10,Books,4,203.89,15,35.0,Moscow,1.0,2,No
2010,68,2023-11-06,Clothing,2,291.02,0,45.0,Novosibirsk,5.0,5,No
2011,394,2023-03-30,Books,1,157.4,20,41.0,Moscow,1.0,5,No
2012,67,2023-08-01,Clothing,7,241.21,20,25.0,Moscow ,12.0,2,Yes
2013,233,2023-05-23,Books,8,397.57,0,59.0,spb,13.0,5,Yes
2014,109,2023-03-06,Sports,6,490.71,15,71.0,Ekaterinburg,8.0,4,No
2015,146,2023-03-17,Sports,4,466.58,0,,SPb,4.0,5,No
2016,111,2023-07-18,Clothing,6,467.26,25,70.0,SPb,4.0,5,No
